,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
4555,0.021618297,167.1184,5,1985,2,3,2476.776
4350,0.209600084,40.348,0,1998,2,0,39.948
2981,0.062839798,90.883,6,2004,1,1,1707.777
3889,0.065771529,245.7802,0,1998,2,0,245.6802
1920,0.016747538,98.6726,2,2007,1,1,1272.3438
303,0.147023834,93.7436,3,2009,2,2,1134.5232
7224,0.045274134,177.966,9,1999,0,1,3415.554
676,0.105445801,214.4218,3,2009,2,2,1496.0526
1550,0.031103357,159.9578,8,1997,0,1,2727.7826
4005,0.034166609,181.2976,2,2007,1,1,5070.7328
2802,0.068765205,260.4278,1,1987,2,1,3644.5892
4094,0.064224789,262.7594,2,2007,1,1,7064.8038
3576,0.052247806,190.853,5,1985,2,3,4554.072
2192,0.0,253.0356,6,2004,1,1,4578.0408
8161,0.04710181,181.8608,9,1999,0,1,4594.02
5324,0.099242622,46.306,1,1987,2,1,699.09
41,0.02681843,126.002,1,1987,2,1,2150.534
4371,0.01404119,38.419,9,1999,0,1,476.047
1549,0.114294512,94.9436,9,1999,0,1,1229.0668
1264,0.045088724,39.7138,5,1985,2,3,1096.5726
4961,0.074338562,255.5356,2,2007,1,1,9664.7528
6312,0.030060895,166.4816,3,2009,2,2,2013.3792
1663,0.095715608,125.8678,1,1987,2,1,3560.6984
8400,0.02197698,140.6154,0,1998,2,0,425.4462
2924,0.104183308,166.15,9,1999,0,1,3828.35
8387,0.062395455,57.6562,2,2007,1,1,533.3058
6199,0.079806266,172.1106,8,1997,0,1,3422.212
7042,0.113833823,232.83,7,2002,1,1,1398.18
7353,0.091437584,64.3168,0,1998,2,0,127.8336
5137,0.030631323,178.566,3,2009,2,2,2516.724
1612,0.049520593,147.3734,3,2009,2,2,2375.5744
344,0.09246392,190.9504,4,1985,0,0,383.5008
3106,0.055451725,122.6046,3,2009,2,2,2365.5874
4283,0.059790095,127.4678,6,2004,1,1,3560.6984
932,0.07461309,108.7228,6,2004,1,1,1215.7508
6485,0.097043739,116.8492,6,2004,1,1,2664.5316
251,0.128937661,112.3886,3,2009,2,2,1779.0176
6374,0.047912071,179.866,3,2009,2,2,1258.362
4453,0.117667492,159.5578,9,1999,0,1,1283.6624
278,0.016758569,250.4408,0,1998,2,0,500.6816
1717,0.139985583,145.276,3,2009,2,2,2490.092
1463,0.0,263.591,7,2002,1,1,788.973
3624,0.034940979,177.3344,9,1999,0,1,1605.9096
7565,0.070234306,34.9532,6,2004,1,1,539.298
2280,0.062212713,88.1514,6,2004,1,1,1151.1682
1923,0.040325274,180.466,1,1987,2,1,719.064
610,0.141106202,87.9172,5,1985,2,3,3836.3396
7153,0.065783783,188.224,8,1997,0,1,5779.144
1374,0.037712875,64.4826,5,1985,2,3,2518.7214
328,0.019292355,129.9994,5,1985,2,3,3340.9844
2985,0.082394321,48.5034,9,1999,0,1,243.017
781,0.0,55.8588,7,2002,1,1,1431.47
8474,0.01433033,104.2332,7,2002,1,1,2153.1972
3041,0.035607579,119.9124,0,1998,2,0,118.5124
1962,0.02363057,141.7154,4,1985,0,0,425.4462
3238,0.145013434,225.0404,6,2004,1,1,4950.8888
7616,0.022587621,143.7812,2,2007,1,1,1994.7368
6184,0.093002339,177.7712,5,1985,2,3,4921.5936
7435,0.088394115,194.7452,5,1985,2,3,5872.356
4607,0.0,47.2744,6,2004,1,1,679.116
3832,0.028461453,152.234,9,1999,0,1,5053.422
1851,0.0,129.0678,2,2007,1,1,3560.6984
3846,0.061434045,130.9968,3,2009,2,2,2348.9424
7920,0.0,218.9166,1,1987,2,1,2394.8826
784,0.038029746,88.6856,7,2002,1,1,1757.712
6452,0.099757833,113.9518,8,1997,0,1,910.8144
6398,0.059037538,237.7248,5,1985,2,3,2607.2728
4618,0.119157788,263.791,3,2009,2,2,2103.928
7701,0.051571772,258.462,7,2002,1,1,4673.916
6262,0.157528118,142.9154,4,1985,0,0,141.8154
3346,0.03761584,109.1886,6,2004,1,1,1890.2062
1210,0.035204319,122.873,9,1999,0,1,2832.979
5179,0.132111921,82.2276,0,1998,2,0,243.6828
5113,0.037516862,124.3704,5,1985,2,3,3004.0896
1403,0.07607772,112.4544,9,1999,0,1,2348.9424
8445,0.048092778,44.477,3,2009,2,2,432.77
8417,0.058855357,79.1618,7,2002,1,1,2336.2922
3195,0.099120588,107.228,8,1997,0,1,2024.032
3422,0.013183517,143.1154,3,2009,2,2,1843.6002
1689,0.048545853,60.1194,5,1985,2,3,1114.5492
1244,0.052149675,118.3124,9,1999,0,1,1540.6612
7337,0.032687702,140.9154,7,2002,1,1,1134.5232
5872,0.008944844,122.3756,6,2004,1,1,2059.9852
4241,0.150872868,47.5692,7,2002,1,1,1379.5376
4104,0.078060601,106.3596,8,1997,0,1,2912.2092
6868,0.149125615,241.6854,3,2009,2,2,6042.135
540,0.089083914,54.593,0,1998,2,0,56.593
80,0.059352241,101.87,8,1997,0,1,1697.79
7495,0.0,85.5566,9,1999,0,1,1860.2452
7003,0.103918113,100.67,4,1985,0,0,399.48
5202,0.124410284,34.3874,2,2007,1,1,388.1614
5540,0.052176861,122.8072,8,1997,0,1,857.5504
5942,0.0,94.012,1,1987,2,1,1211.756
7798,0.06121988,45.6744,7,2002,1,1,633.8416
359,0.182514881,98.77,5,1985,2,3,2696.49
6677,0.03901099,147.7418,8,1997,0,1,4119.9704
1915,0.059417055,237.9248,9,1999,0,1,2133.2232
486,0.103195401,117.8466,7,2002,1,1,942.7728
1187,0.03050705,180.366,8,1997,0,1,2336.958
13,0.047257328,119.6782,8,1997,0,1,2145.2076
3279,0.06117708,121.8388,8,1997,0,1,3219.8088
4223,0.077290355,116.9492,2,2007,1,1,2316.984
4647,0.122519571,93.0436,5,1985,2,3,2363.59
2427,0.015484763,211.9928,9,1999,0,1,631.1784
1610,0.073029341,187.953,7,2002,1,1,2656.542
2226,0.008811818,196.511,7,2002,1,1,2749.754
757,0.141642219,168.1132,8,1997,0,1,2874.9244
5159,0.021439694,119.7098,1,1987,2,1,1325.6078
7866,0.250560049,126.9994,4,1985,0,0,385.4982
4180,0.08186804,46.8034,5,1985,2,3,1069.2748
4767,0.022685222,161.592,5,1985,2,3,4314.384
3103,0.096842096,166.1158,2,2007,1,1,501.3474
7287,0.096658404,216.9166,4,1985,0,0,217.7166
3275,0.012627329,38.7506,1,1987,2,1,759.012
966,0.205294827,172.8396,0,1998,2,0,174.4396
5919,0.026491715,247.2776,5,1985,2,3,6191.94
4541,0.075701524,124.6388,7,2002,1,1,2105.2596
5594,0.029821648,139.9838,2,2007,1,1,1123.8704
4155,0.102426197,230.6352,1,1987,2,1,5725.88
4741,0.034605882,95.9726,2,2007,1,1,2153.1972
4073,0.0,155.263,9,1999,0,1,625.852
1918,0.024848788,39.9822,6,2004,1,1,746.3618
3621,0.120543611,45.806,8,1997,0,1,1165.15
3486,0.043874493,191.0846,7,2002,1,1,1337.5922
7045,0.074345268,251.9724,8,1997,0,1,3523.4136
3122,0.093574769,199.4426,7,2002,1,1,3361.6242
8088,0.171523928,155.863,3,2009,2,2,2346.945
2688,0.0576269,83.3566,9,1999,0,1,1860.2452
5769,0.123338082,206.1638,3,2009,2,2,1656.5104
8490,0.102295904,162.3552,4,1985,0,0,487.3656
151,0.026001976,161.521,3,2009,2,2,1794.331
4828,0.076873991,109.9228,3,2009,2,2,1547.3192
7443,0.040245222,54.9298,9,1999,0,1,1348.245
2935,0.01889024,238.188,3,2009,2,2,3835.008
4573,0.058105769,60.4562,6,2004,1,1,1777.686
4529,0.022696131,179.9318,3,2009,2,2,2706.477
1117,0.025827199,263.2226,8,1997,0,1,3700.5164
4811,0.018061324,102.599,7,2002,1,1,2063.98
6152,0.047420609,246.0144,6,2004,1,1,4165.2448
2074,0.008046878,78.7618,9,1999,0,1,402.809
6783,0.089243789,192.0478,6,2004,1,1,4649.9472
3959,0.024456797,186.6214,1,1987,2,1,3203.1638
2741,0.100922503,199.0768,9,1999,0,1,2759.0752
8258,0.017108186,110.3228,3,2009,2,2,552.614
2054,0.052174319,240.3564,7,2002,1,1,4290.4152
3770,0.176411579,173.2422,5,1985,2,3,2069.3064
7781,0.053950661,182.7292,9,1999,0,1,4925.5884
1372,0.13283066,190.6872,2,2007,1,1,2269.0464
7390,0.094741514,63.1168,0,1998,2,0,191.7504
2479,0.01179078,189.053,0,1998,2,0,948.765
5675,0.037681359,125.1046,5,1985,2,3,3859.6426
2330,0.0,47.8034,9,1999,0,1,437.4306
391,0.129503146,164.021,7,2002,1,1,3914.904
5334,0.0,115.0834,7,2002,1,1,2764.4016
3089,0.0,184.595,3,2009,2,2,3844.995
58,0.173481304,194.511,8,1997,0,1,4910.275
568,0.014816356,194.1162,9,1999,0,1,3848.324
6476,0.068091318,120.644,7,2002,1,1,3475.476
4621,0.085135953,232.3668,8,1997,0,1,3685.8688
6260,0.005977465,163.3526,6,2004,1,1,2631.2416
8436,0.121725411,45.1428,8,1997,0,1,527.3136
26,0.066693437,42.3112,6,2004,1,1,1065.28
1897,0.009893817,50.3034,9,1999,0,1,972.068
6402,0.16143544,185.1266,8,1997,0,1,2766.399
5096,0.024020078,57.2272,7,2002,1,1,1174.4712
5389,0.066865326,260.1962,7,2002,1,1,2848.9582
7266,0.085437778,188.4872,3,2009,2,2,3592.6568
5269,0.097709541,48.6718,3,2009,2,2,614.5334
5232,0.038011783,89.6856,9,1999,0,1,703.0848
1626,0.170176516,55.2614,1,1987,2,1,718.3982
717,0.013420879,104.828,3,2009,2,2,1810.976
5844,0.071538243,44.5086,2,2007,1,1,1249.0408
1025,0.048932713,144.476,4,1985,0,0,146.476
2432,0.015950066,47.7402,5,1985,2,3,1975.4286
3602,0.029680868,65.0142,3,2009,2,2,856.8846
4684,0.031467128,91.8462,7,2002,1,1,2313.655
442,0.056580228,105.6648,7,2002,1,1,623.1888
5950,0.066311153,145.776,7,2002,1,1,3954.852
1477,0.043234574,38.3164,8,1997,0,1,540.6296
7749,0.087847141,156.863,8,1997,0,1,2972.797
5027,0.135075924,170.3106,5,1985,2,3,3422.212
5004,0.101275792,46.4744,6,2004,1,1,950.7624
8034,0.014631149,84.525,8,1997,0,1,416.125
3772,0.036184755,58.5562,3,2009,2,2,770.3306
6251,0.03525037,160.9578,6,2004,1,1,2246.4092
5830,0.042102658,189.7214,2,2007,1,1,1695.7926
2556,0.082737261,57.3588,3,2009,2,2,343.5528
855,0.13267058,96.4726,8,1997,0,1,978.726
1099,0.099962524,193.8452,8,1997,0,1,1957.452
8091,0.148986013,106.528,3,2009,2,2,1171.808
2168,0.031444357,53.764,2,2007,1,1,798.96
5833,0.171779865,126.0704,3,2009,2,2,1627.2152
4870,0.025920816,81.2302,8,1997,0,1,2059.9852
859,0.04929502,150.505,9,1999,0,1,2696.49
5881,0.0,65.3168,0,1998,2,0,191.7504
6657,0.014008751,171.3422,4,1985,0,0,862.211
819,0.045047439,186.4556,8,1997,0,1,3942.8676
3023,0.1107011,88.6856,4,1985,0,0,351.5424
6747,0.132275338,123.8388,4,1985,0,0,123.8388
1650,0.098775709,208.927,9,1999,0,1,7130.718
3342,0.110614538,80.6592,2,2007,1,1,1651.184
1925,0.021203509,216.3824,6,2004,1,1,6114.7072
455,0.103422709,169.9448,6,2004,1,1,2897.5616
52,0.028696932,117.0492,1,1987,2,1,810.9444
7446,0.074648119,253.3724,3,2009,2,2,755.0172
5902,0.035336287,87.0224,3,2009,2,2,1193.1136
7122,0.013863257,45.106,9,1999,0,1,1398.18
4116,0.03625493,141.0154,1,1987,2,1,2694.4926
8082,0.015332872,154.034,7,2002,1,1,612.536
4290,0.014342659,103.7674,4,1985,0,0,203.7348
5309,0.040346436,53.7298,3,2009,2,2,593.2278
2064,0.015334003,92.7146,3,2009,2,2,1185.7898
5182,0.025309134,147.0418,2,2007,1,1,2354.2688
5442,0.121563385,43.7454,6,2004,1,1,545.2902
1217,0.058827383,172.2448,8,1997,0,1,2897.5616
2312,0.074422769,128.002,0,1998,2,0,253.004
6843,0.129077455,95.2068,7,2002,1,1,583.2408
7111,0.046079558,151.5682,6,2004,1,1,1982.0866
5550,0.08849163,231.1668,2,2007,1,1,7602.1044
55,0.010053105,249.0408,3,2009,2,2,6258.52
3077,0.070767174,111.986,6,2004,1,1,792.302
2341,0.077670981,55.093,2,2007,1,1,1301.639
2366,0.021501067,122.2098,7,2002,1,1,2771.7254
3707,0.026735372,57.4246,7,2002,1,1,810.9444
2627,0.042687151,195.911,9,1999,0,1,2946.165
3015,0.048059871,105.8622,8,1997,0,1,2223.1062
6987,0.055195461,216.1166,6,2004,1,1,5007.4818
2096,0.026645307,53.5614,3,2009,2,2,939.4438
3887,0.0226994,176.4028,6,2004,1,1,4250.4672
1756,0.031327839,174.6054,2,2007,1,1,2976.7918
201,0.041764487,161.8868,6,2004,1,1,3275.736
1735,0.029782937,146.3786,7,2002,1,1,866.8716
1809,0.0,198.211,6,2004,1,1,2946.165
3934,0.113939434,160.2604,8,1997,0,1,1901.5248
2271,0.095587976,193.982,4,1985,0,0,579.246
7231,0.0,84.9224,3,2009,2,2,1278.336
585,0.128065918,104.3622,6,2004,1,1,1905.5196
3610,0.040069806,190.7188,2,2007,1,1,1904.188
360,0.016895293,178.566,3,2009,2,2,898.83
603,0.100230114,112.9886,9,1999,0,1,1667.829
7459,0.084316691,263.391,6,2004,1,1,6311.784
7131,0.032024659,62.7194,5,1985,2,3,1857.582
4980,0.03874616,143.8102,2,2007,1,1,4811.7366
4785,0.079419801,172.3106,5,1985,2,3,5475.5392
4868,0.166572501,176.1712,5,1985,2,3,3691.1952
1599,0.024032484,124.973,5,1985,2,3,2463.46
3012,0.158441218,213.756,0,1998,2,0,852.224
4564,0.128709014,96.1068,1,1987,2,1,1846.9292
5411,0.034551415,98.1726,3,2009,2,2,685.1082
3659,0.037555348,49.6034,9,1999,0,1,972.068
1147,0.050168354,95.3752,6,2004,1,1,1438.128
1686,0.013920032,45.006,2,2007,1,1,792.302
1222,0.038822077,147.7418,5,1985,2,3,1618.5598
1714,0.066724663,187.724,9,1999,0,1,1491.392
8136,0.066249551,183.3292,8,1997,0,1,2006.7212
7688,0.060688248,234.2616,6,2004,1,1,4687.232
3530,0.071534226,124.902,3,2009,2,2,1771.028
6637,0.092095924,183.3292,2,2007,1,1,2006.7212
8480,0.0,154.534,4,1985,0,0,459.402
3278,0.056785183,231.9642,6,2004,1,1,2091.2778
2145,0.021464454,156.6288,9,1999,0,1,3928.22
5195,0.075707087,88.183,5,1985,2,3,1438.128
126,0.183507295,82.4276,8,1997,0,1,1137.1864
8334,0.020698674,86.3566,1,1987,2,1,1099.2358
795,0.009014978,102.699,5,1985,2,3,3095.97
3815,0.031330907,52.364,7,2002,1,1,745.696
6321,0.12150063,46.8402,1,1987,2,1,413.4618
8370,0.105816753,126.0046,6,2004,1,1,871.5322
4653,0.076735903,62.4536,8,1997,0,1,1225.072
637,0.053584207,224.4088,8,1997,0,1,4697.8848
7613,0.118783796,108.5596,5,1985,2,3,1725.7536
544,0.044869794,76.467,6,2004,1,1,1531.34
315,0.093861144,115.5834,7,2002,1,1,1267.0174
1604,0.016593506,46.9034,6,2004,1,1,972.068
6495,0.065313024,47.1402,5,1985,2,3,1516.0266
926,0.077899109,177.766,6,2004,1,1,2696.49
2181,0.064048405,153.4682,6,2004,1,1,1677.1502
7523,0.025936747,164.921,9,1999,0,1,2609.936
7642,0.183579854,110.857,9,1999,0,1,1977.426
4698,0.012146608,37.9848,6,2004,1,1,782.9808
7518,0.060794097,233.6616,9,1999,0,1,2577.9776
5199,0.146701312,262.291,0,1998,2,0,1314.955
1592,0.167844438,193.9136,9,1999,0,1,3110.6176
4163,0.121940099,95.3752,2,2007,1,1,1150.5024
8363,0.017396308,196.0768,3,2009,2,2,4138.6128
4253,0.08175276,89.0488,8,1997,0,1,1267.6832
2005,0.062350672,86.9514,7,2002,1,1,1416.8224
6762,0.042211119,108.6938,8,1997,0,1,1393.5194
1959,0.135662712,52.064,1,1987,2,1,852.224
6076,0.119362409,249.4434,6,2004,1,1,5960.2416
7441,0.053765212,163.1526,6,2004,1,1,1808.9786
4025,0.099053537,212.6902,1,1987,2,1,637.1706
3506,0.047996608,127.0362,3,2009,2,2,1384.1982
3897,0.051794958,122.6072,0,1998,2,0,122.5072
6155,0.019511288,262.591,8,1997,0,1,4996.829
1648,0.060792265,170.4106,3,2009,2,2,513.3318
6458,0.153177941,85.2224,3,2009,2,2,1278.336
4440,0.058083831,113.6834,1,1987,2,1,230.3668
5448,0.056338482,184.624,4,1985,0,0,1304.968
3377,0.06355415,149.4708,6,2004,1,1,1354.2372
7488,0.043141572,90.4172,3,2009,2,2,1249.0408
4538,0.21799414,266.5884,4,1985,0,0,1324.942
7686,0.035028853,179.8344,3,2009,2,2,1249.0408
2205,0.104201019,176.5054,3,2009,2,2,2976.7918
7109,0.022425236,226.3036,8,1997,0,1,910.8144
5732,0.302478871,155.4972,4,1985,0,0,311.5944
7990,0.041971264,33.39,7,2002,1,1,732.38
505,0.0,43.6744,3,2009,2,2,407.4696
2245,0.056394771,51.3982,2,2007,1,1,473.3838
5122,0.107110465,55.5588,4,1985,0,0,229.0352
4114,0.009051307,103.099,1,1987,2,1,309.597
3813,0.136695145,173.4054,0,1998,2,0,875.527
6344,0.024044279,241.0512,0,1998,2,0,242.3512
3500,0.075721301,34.3532,6,2004,1,1,1042.6428
3446,0.079968115,170.8106,7,2002,1,1,4619.9862
4742,0.033942546,213.5902,9,1999,0,1,4460.1942
3569,0.026760329,86.0198,2,2007,1,1,2006.0554
6026,0.110163385,83.6592,9,1999,0,1,1320.9472
772,0.038040837,189.1188,2,2007,1,1,3237.1196
4143,0.049051717,152.4682,9,1999,0,1,2439.4912
7492,0.172357491,50.8692,2,2007,1,1,788.3072
4022,0.135258515,47.2402,3,2009,2,2,918.804
2856,0.039247736,157.663,8,1997,0,1,1095.241
1929,0.121712459,101.2016,5,1985,2,3,2631.2416
267,0.014618973,85.225,1,1987,2,1,1081.925
7115,0.187918654,65.4168,0,1998,2,0,127.8336
3247,0.143670179,48.4692,0,1998,2,0,49.2692
2674,0.042562588,165.021,7,2002,1,1,3425.541
5581,0.091560606,182.3292,6,2004,1,1,3831.0132
7936,0.042626422,227.072,9,1999,0,1,4074.696
6280,0.032811503,239.6906,2,2007,1,1,2614.5966
1773,0.096806008,56.2588,3,2009,2,2,687.1056
8433,0.057410724,149.5366,6,2004,1,1,1813.6392
2945,0.0218126,194.711,4,1985,0,0,196.411
1743,0.079875237,102.7332,7,2002,1,1,1537.998
1637,0.077849003,179.166,1,1987,2,1,3056.022
5854,0.11173569,115.9492,4,1985,0,0,115.8492
6645,0.0,161.5578,8,1997,0,1,4653.2762
5141,0.052493162,113.9176,9,1999,0,1,2519.3872
1211,0.089333332,145.6102,7,2002,1,1,2624.5836
1252,0.164966345,189.4872,4,1985,0,0,189.0872
1010,0.031267496,51.464,8,1997,0,1,692.432
6710,0.008575615,80.2618,3,2009,2,2,644.4944
1627,0.033777629,222.8456,5,1985,2,3,7073.4592
2461,0.059716729,130.9968,6,2004,1,1,2348.9424
3857,0.0,112.4544,1,1987,2,1,1230.3984
3072,0.029686148,96.4436,6,2004,1,1,378.1744
2302,0.087805788,126.7678,9,1999,0,1,1907.517
3005,0.044660955,74.767,5,1985,2,3,2679.845
2675,0.181769264,240.6196,5,1985,2,3,4579.3724
3967,0.048017962,219.6166,6,2004,1,1,3483.4656
1260,0.057012606,225.0404,1,1987,2,1,5851.0504
2348,0.063162608,228.6668,6,2004,1,1,3455.502
1885,0.029569276,115.015,9,1999,0,1,2912.875
128,0.086708987,151.7682,1,1987,2,1,762.341
1795,0.020519478,42.5112,9,1999,0,1,852.224
3938,0.104083376,107.4622,8,1997,0,1,3705.177
1054,0.146399663,93.8436,6,2004,1,1,1418.154
6588,0.11349714,56.1956,7,2002,1,1,1364.89
110,0.079806266,232.53,8,1997,0,1,699.09
1257,0.020994339,255.6672,7,2002,1,1,4346.3424
5201,0.173109453,155.2972,7,2002,1,1,3894.93
8481,0.115826834,56.0246,7,2002,1,1,695.0952
2833,0.124645538,117.2124,9,1999,0,1,2133.2232
1541,0.078719835,258.5646,3,2009,2,2,3091.9752
6984,0.041370245,46.2376,5,1985,2,3,814.9392
2699,0.159201868,226.072,1,1987,2,1,3621.952
1400,0.033926852,111.586,7,2002,1,1,3395.58
6151,0.017932223,78.796,3,2009,2,2,239.688
5941,0.143010016,61.6878,1,1987,2,1,1029.9926
8453,0.093954022,211.8244,7,2002,1,1,3387.5904
4544,0.072444983,48.6034,7,2002,1,1,194.4136
2970,0.153806271,51.335,7,2002,1,1,1198.44
3703,0.045542628,170.7132,5,1985,2,3,4904.2828
1301,0.082921642,175.2054,7,2002,1,1,3502.108
6228,0.0,155.1288,2,2007,1,1,1414.1592
3334,0.039235527,127.2678,1,1987,2,1,1017.3424
1685,0.064194304,229.4694,7,2002,1,1,2055.3246
7381,0.05357685,122.2072,5,1985,2,3,3552.7088
3459,0.039723999,41.048,7,2002,1,1,918.804
6449,0.095351065,158.6604,7,2002,1,1,2535.3664
1016,0.02748331,169.379,5,1985,2,3,5602.707
1263,0.0,101.699,9,1999,0,1,2373.577
4893,0.0,98.9726,3,2009,2,2,1565.9616
2506,0.020908608,63.5194,9,1999,0,1,557.2746
3575,0.12470444,120.3124,7,2002,1,1,2725.7852
7777,0.102262138,47.1744,0,1998,2,0,90.5488
6550,0.048403392,48.2376,3,2009,2,2,527.3136
8350,0.021421289,248.375,6,2004,1,1,7240.575
1394,0.011448629,72.9038,7,2002,1,1,1034.6532
1030,0.12341737,86.0198,0,1998,2,0,87.2198
7315,0.096000183,43.7086,5,1985,2,3,1293.6494
6231,0.147492524,141.5838,2,2007,1,1,1685.8056
1857,0.044291251,43.3454,9,1999,0,1,503.3448
1512,0.049712775,78.2644,9,1999,0,1,1492.7236
5805,0.028838938,129.331,1,1987,2,1,259.662
4450,0.058091269,156.2314,8,1997,0,1,2947.4966
6309,0.044606379,174.2054,5,1985,2,3,4377.635
7129,0.088691614,61.851,6,2004,1,1,1454.773
1543,0.012769753,39.9822,3,2009,2,2,78.5644
3801,0.022054553,195.4452,6,2004,1,1,4502.1396
876,0.018838681,62.9536,5,1985,2,3,2266.3832
6305,0.074035423,87.9198,3,2009,2,2,1133.8574
2597,0.084008316,108.2596,7,2002,1,1,1186.4556
2297,0.186616421,78.6328,3,2009,2,2,1004.0264
8232,0.085082648,153.5314,9,1999,0,1,2171.8396
4081,0.017659068,175.9686,5,1985,2,3,5866.3638
884,0.0704378,112.886,5,1985,2,3,2942.836
490,0.098031771,151.3024,4,1985,0,0,151.8024
6568,0.056387854,245.4118,1,1987,2,1,6669.3186
8128,0.056434817,247.8118,8,1997,0,1,2964.1416
6169,0.094201477,213.356,5,1985,2,3,6817.792
339,0.095102092,104.4332,2,2007,1,1,2870.9296
5238,0.0,118.9124,1,1987,2,1,3199.8348
822,0.156286566,238.9538,9,1999,0,1,4086.0146
492,0.016201845,195.2478,2,2007,1,1,4262.4516
665,0.184689756,35.4216,1,1987,2,1,450.0808
6656,0.097251621,245.7802,0,1998,2,0,245.6802
5086,0.059835659,151.3366,6,2004,1,1,3022.732
3642,0.0112259,211.956,1,1987,2,1,4474.176
327,0.022323658,101.299,7,2002,1,1,1754.383
7689,0.078347922,141.8838,0,1998,2,0,280.9676
139,0.056816465,132.1284,0,1998,2,0,263.6568
6643,0.029949818,146.3444,2,2007,1,1,3773.7544
2622,0.066717378,260.8962,6,2004,1,1,4920.9278
5898,0.016092971,45.8402,3,2009,2,2,1102.5648
3666,0.051564827,49.0008,0,1998,2,0,101.2016
250,0.058153409,152.034,4,1985,0,0,306.268
4438,0.034868095,163.821,6,2004,1,1,2120.573
6964,0.075996742,97.141,1,1987,2,1,2799.689
2821,0.031946638,51.6008,5,1985,2,3,1821.6288
3720,0.036360386,231.601,5,1985,2,3,7580.133
3546,0.033944698,129.9284,8,1997,0,1,1054.6272
4020,0.060672263,119.8782,4,1985,0,0,238.3564
2390,0.15604396,239.6538,8,1997,0,1,3845.6608
4888,0.019495051,261.291,1,1987,2,1,10256.649
4007,0.03858813,144.6102,9,1999,0,1,3353.6346
1000,0.049395242,80.3644,5,1985,2,3,1885.5456
2628,0.021705417,163.5184,1,1987,2,1,3137.2496
4537,0.045900448,118.9124,5,1985,2,3,2844.2976
2837,0.012273747,60.0904,2,2007,1,1,1113.2176
5398,0.02189371,262.791,7,2002,1,1,3681.874
8065,0.069100548,216.6166,8,1997,0,1,4136.6154
3360,0.0,120.5414,1,1987,2,1,1583.9382
8274,0.104348025,156.263,5,1985,2,3,4850.353
2583,0.027942357,145.076,6,2004,1,1,1611.236
7641,0.173587926,60.0194,4,1985,0,0,123.8388
5012,0.035350045,169.7448,2,2007,1,1,3579.3408
7061,0.080442371,107.7622,0,1998,2,0,105.8622
43,0.069102831,259.9278,3,2009,2,2,6768.5228
8461,0.036672107,182.5976,8,1997,0,1,4165.2448
7952,0.0,238.1564,3,2009,2,2,5243.8408
2128,0.085258864,165.85,6,2004,1,1,1830.95
270,0.057827101,128.831,8,1997,0,1,1428.141
4366,0.023358738,184.4608,9,1999,0,1,4042.7376
7253,0.075834825,82.9908,6,2004,1,1,1258.362
8238,0.029420857,256.9646,1,1987,2,1,4637.9628
511,0.0268952,128.402,7,2002,1,1,2403.538
4571,0.101500374,45.2744,7,2002,1,1,679.116
4628,0.078526225,173.5422,9,1999,0,1,5000.8238
1323,0.182653772,243.0196,8,1997,0,1,3374.2744
4989,0.019768503,88.6198,8,1997,0,1,1569.9564
2871,0.08982696,197.111,1,1987,2,1,589.233
6649,0.034570357,117.4492,8,1997,0,1,3243.7776
4363,0.076125668,214.0218,7,2002,1,1,2564.6616
7757,0.047473135,170.5422,7,2002,1,1,3103.9596
4329,0.157154813,62.2194,0,1998,2,0,185.7582
1286,0.038671588,64.2852,2,2007,1,1,438.0964
4093,0.131489269,89.7172,3,2009,2,2,1605.9096
1987,0.066358426,195.2478,5,1985,2,3,7168.6686
6160,0.029283081,175.137,3,2009,2,2,3705.177
7125,0.026067434,78.8302,2,2007,1,1,713.0718
4383,0.074806196,112.9176,5,1985,2,3,3435.528
3139,0.038578501,109.557,7,2002,1,1,1757.712
4829,0.035863436,58.3562,5,1985,2,3,1125.8678
2950,0.099442329,233.1642,4,1985,0,0,697.0926
512,0.065857092,258.5646,3,2009,2,2,4380.2982
810,0.061165512,125.6388,6,2004,1,1,2848.2924
8155,0.082386011,56.6588,6,2004,1,1,687.1056
7590,0.120770963,143.447,3,2009,2,2,2290.352
7039,0.011072173,257.8962,2,2007,1,1,4402.9354
7201,0.05233528,108.128,2,2007,1,1,1065.28
1679,0.133145617,218.4798,8,1997,0,1,2203.798
815,0.071832909,36.1506,6,2004,1,1,721.0614
4924,0.040969757,188.7214,0,1998,2,0,376.8428
3309,0.127727102,121.144,8,1997,0,1,1917.504
3625,0.094219593,189.9872,8,1997,0,1,1323.6104
8419,0.09391835,189.8214,8,1997,0,1,942.107
6766,0.015497337,165.5526,3,2009,2,2,3453.5046
279,0.044248175,126.202,5,1985,2,3,3668.558
5940,0.008519718,116.9492,5,1985,2,3,2780.3808
6700,0.081036436,112.3544,1,1987,2,1,2572.6512
2298,0.105323859,39.1138,7,2002,1,1,609.207
2403,0.213125482,44.9428,4,1985,0,0,175.7712
7620,0.042037073,172.6764,5,1985,2,3,6183.9504
6684,0.083079826,80.3644,0,1998,2,0,157.1288
3901,0.099535996,52.2666,3,2009,2,2,615.1992
3809,0.160665697,227.5352,4,1985,0,0,916.1408
6525,0.028638276,195.8136,3,2009,2,2,2138.5496
